Test Name, UCT003-DOD-C07-S00-2
Test Date, 2025/02/13 11:14:31 AM
Operator ID, Uyilo
, 
Program Name, UCT003 5h-2.00A-14.4V Full Discharge Test
Program Description, 
Program Database, C:\VisuaLCN\Programs\Standard tests.mdb
, 
Module Type, fj
Module Description, LCV 16-100-12
Address, Port: 1, Sys Controller: 1  Circuit: 16
Name, Channel 16
Device ID, Unknown
, 
Notes,   5.21b, MDB 9.542025/02/13 11:14:27 AM - Started by  Masa
Editable Notes, 

Total Time,Cycle,Loop Counter #1,Loop Counter #2,Loop Counter #3,Step,Step time,Current,Voltage,Power,Amp-Hours,Watt-Hours,Unassigned A1,Unassigned A2,Mode,Data Acquisition Flag,
480.0,1,1,1,1,1,480.0,-1.57,12.822,-20.1,-0.2,-2.68,0,0,DCHG, ,
510.0,1,1,1,1,1,510.0,-1.57,12.818,-20,-0.22,-2.84,0,0,DCHG, ,
540.0,1,1,1,1,1,540.0,-1.57,12.815,-20,-0.23,-3.01,0,0,DCHG, ,
570.0,1,1,1,1,1,570.0,-1.57,12.812,-20,-0.24,-3.18,0,0,DCHG, ,
600.0,1,1,1,1,1,600.0,-1.57,12.808,-20,-0.26,-3.34,0,0,DCHG, ,
630.0,1,1,1,1,1,630.0,-1.57,12.805,-20.1,-0.27,-3.51,0,0,DCHG, ,
660.0,1,1,1,1,1,660.0,-1.57,12.803,-20,-0.28,-3.68,0,0,DCHG, ,
690.0,1,1,1,1,1,690.0,-1.57,12.799,-20,-0.3,-3.84,0,0,DCHG, ,
720.0,1,1,1,1,1,720.0,-1.57,12.796,-20,-0.31,-4.01,0,0,DCHG, ,
750.0,1,1,1,1,1,750.0,-1.57,12.793,-20,-0.32,-4.18,0,0,DCHG, ,
780.0,1,1,1,1,1,780.0,-1.57,12.789,-20,-0.33,-4.34,0,0,DCHG, ,
810.0,1,1,1,1,1,810.0,-1.57,12.786,-20,-0.35,-4.51,0,0,DCHG, ,
840.0,1,1,1,1,1,840.0,-1.57,12.783,-20,-0.36,-4.68,0,0,DCHG, ,
870.0,1,1,1,1,1,870.0,-1.57,12.781,-20,-0.37,-4.84,0,0,DCHG, ,
900.0,1,1,1,1,1,900.0,-1.57,12.777,-20,-0.39,-5.01,0,0,DCHG, ,
930.0,1,1,1,1,1,930.0,-1.57,12.775,-20,-0.4,-5.18,0,0,DCHG, ,
960.0,1,1,1,1,1,960.0,-1.57,12.772,-20,-0.41,-5.34,0,0,DCHG, ,
990.0,1,1,1,1,1,990.0,-1.57,12.768,-20,-0.43,-5.51,0,0,DCHG, ,
1020.0,1,1,1,1,1,1020.0,-1.57,12.765,-20,-0.44,-5.68,0,0,DCHG, ,
1050.0,1,1,1,1,1,1050.0,-1.57,12.762,-20,-0.45,-5.84,0,0,DCHG, ,
1080.0,1,1,1,1,1,1080.0,-1.57,12.76,-20,-0.47,-6.01,0,0,DCHG, ,
1110.0,1,1,1,1,1,1110.0,-1.57,12.756,-20,-0.48,-6.18,0,0,DCHG, ,
1140.0,1,1,1,1,1,1140.0,-1.57,12.753,-20,-0.49,-6.34,0,0,DCHG, ,
1170.0,1,1,1,1,1,1170.0,-1.57,12.75,-19.9,-0.5,-6.51,0,0,DCHG, ,
1200.0,1,1,1,1,1,1200.0,-1.57,12.747,-19.9,-0.52,-6.67,0,0,DCHG, ,
1230.0,1,1,1,1,1,1230.0,-1.56,12.745,-19.9,-0.53,-6.84,0,0,DCHG, ,
1260.0,1,1,1,1,1,1260.0,-1.57,12.741,-19.9,-0.54,-7.01,0,0,DCHG, ,
1290.0,1,1,1,1,1,1290.0,-1.57,12.738,-19.9,-0.56,-7.17,0,0,DCHG, ,
1320.0,1,1,1,1,1,1320.0,-1.56,12.736,-19.8,-0.57,-7.34,0,0,DCHG, ,
1350.0,1,1,1,1,1,1350.0,-1.57,12.733,-19.9,-0.58,-7.5,0,0,DCHG, ,
1380.0,1,1,1,1,1,1380.0,-1.56,12.73,-19.8,-0.6,-7.67,0,0,DCHG, ,
1410.0,1,1,1,1,1,1410.0,-1.57,12.727,-19.9,-0.61,-7.83,0,0,DCHG, ,
1440.0,1,1,1,1,1,1440.0,-1.57,12.724,-19.9,-0.62,-8,0,0,DCHG, ,
1470.0,1,1,1,1,1,1470.0,-1.57,12.721,-19.9,-0.64,-8.17,0,0,DCHG, ,
1500.0,1,1,1,1,1,1500.0,-1.57,12.719,-19.9,-0.65,-8.33,0,0,DCHG, ,
1530.0,1,1,1,1,1,1530.0,-1.57,12.716,-19.9,-0.66,-8.5,0,0,DCHG, ,
1560.0,1,1,1,1,1,1560.0,-1.57,12.713,-19.9,-0.67,-8.66,0,0,DCHG, ,
1590.0,1,1,1,1,1,1590.0,-1.57,12.71,-19.9,-0.69,-8.83,0,0,DCHG, ,
1620.0,1,1,1,1,1,1620.0,-1.57,12.707,-19.9,-0.7,-9,0,0,DCHG, ,
1650.0,1,1,1,1,1,1650.0,-1.56,12.704,-19.8,-0.71,-9.16,0,0,DCHG, ,
1680.0,1,1,1,1,1,1680.0,-1.56,12.701,-19.8,-0.73,-9.33,0,0,DCHG, ,
1710.0,1,1,1,1,1,1710.0,-1.57,12.698,-19.9,-0.74,-9.49,0,0,DCHG, ,
1740.0,1,1,1,1,1,1740.0,-1.57,12.696,-19.9,-0.75,-9.66,0,0,DCHG, ,
1770.0,1,1,1,1,1,1770.0,-1.57,12.693,-19.9,-0.77,-9.82,0,0,DCHG, ,
1800.0,1,1,1,1,1,1800.0,-1.57,12.689,-19.8,-0.78,-9.99,0,0,DCHG, ,
1830.0,1,1,1,1,1,1830.0,-1.57,12.687,-19.8,-0.79,-10.15,0,0,DCHG, ,
1860.0,1,1,1,1,1,1860.0,-1.57,12.684,-19.8,-0.81,-10.32,0,0,DCHG, ,
1890.0,1,1,1,1,1,1890.0,-1.57,12.681,-19.8,-0.82,-10.48,0,0,DCHG, ,
1920.0,1,1,1,1,1,1920.0,-1.57,12.678,-19.9,-0.83,-10.65,0,0,DCHG, ,
1950.0,1,1,1,1,1,1950.0,-1.57,12.675,-19.8,-0.84,-10.82,0,0,DCHG, ,
1980.0,1,1,1,1,1,1980.0,-1.57,12.673,-19.8,-0.86,-10.98,0,0,DCHG, ,
2010.0,1,1,1,1,1,2010.0,-1.57,12.67,-19.8,-0.87,-11.15,0,0,DCHG, ,
2040.0,1,1,1,1,1,2040.0,-1.57,12.667,-19.8,-0.88,-11.31,0,0,DCHG, ,
2070.0,1,1,1,1,1,2070.0,-1.57,12.665,-19.8,-0.9,-11.47,0,0,DCHG, ,
2100.0,1,1,1,1,1,2100.0,-1.57,12.661,-19.8,-0.91,-11.64,0,0,DCHG, ,
2130.0,1,1,1,1,1,2130.0,-1.57,12.659,-19.8,-0.92,-11.8,0,0,DCHG, ,
2160.0,1,1,1,1,1,2160.0,-1.57,12.656,-19.8,-0.94,-11.97,0,0,DCHG, ,
2190.0,1,1,1,1,1,2190.0,-1.57,12.653,-19.8,-0.95,-12.13,0,0,DCHG, ,
2220.0,1,1,1,1,1,2220.0,-1.57,12.65,-19.8,-0.96,-12.3,0,0,DCHG, ,
2250.0,1,1,1,1,1,2250.0,-1.57,12.647,-19.8,-0.98,-12.46,0,0,DCHG, ,
2280.0,1,1,1,1,1,2280.0,-1.57,12.644,-19.8,-0.99,-12.63,0,0,DCHG, ,
2310.0,1,1,1,1,1,2310.0,-1.57,12.641,-19.8,-1,-12.79,0,0,DCHG, ,
2340.0,1,1,1,1,1,2340.0,-1.57,12.639,-19.8,-1.01,-12.96,0,0,DCHG, ,
2370.0,1,1,1,1,1,2370.0,-1.57,12.637,-19.8,-1.03,-13.12,0,0,DCHG, ,
2400.0,1,1,1,1,1,2400.0,-1.57,12.633,-19.8,-1.04,-13.29,0,0,DCHG, ,
2430.0,1,1,1,1,1,2430.0,-1.57,12.631,-19.8,-1.05,-13.45,0,0,DCHG, ,
2460.0,1,1,1,1,1,2460.0,-1.57,12.628,-19.7,-1.07,-13.62,0,0,DCHG, ,
2490.0,1,1,1,1,1,2490.0,-1.57,12.625,-19.7,-1.08,-13.78,0,0,DCHG, ,
2520.0,1,1,1,1,1,2520.0,-1.57,12.622,-19.8,-1.09,-13.95,0,0,DCHG, ,
2550.0,1,1,1,1,1,2550.0,-1.57,12.619,-19.7,-1.11,-14.11,0,0,DCHG, ,
2580.0,1,1,1,1,1,2580.0,-1.57,12.616,-19.7,-1.12,-14.28,0,0,DCHG, ,
2610.0,1,1,1,1,1,2610.0,-1.57,12.614,-19.8,-1.13,-14.44,0,0,DCHG, ,
2640.0,1,1,1,1,1,2640.0,-1.57,12.611,-19.7,-1.15,-14.61,0,0,DCHG, ,
2670.0,1,1,1,1,1,2670.0,-1.57,12.608,-19.7,-1.16,-14.77,0,0,DCHG, ,
2700.0,1,1,1,1,1,2700.0,-1.57,12.605,-19.7,-1.17,-14.93,0,0,DCHG, ,
2730.0,1,1,1,1,1,2730.0,-1.57,12.603,-19.7,-1.18,-15.1,0,0,DCHG, ,
2760.0,1,1,1,1,1,2760.0,-1.57,12.599,-19.7,-1.2,-15.26,0,0,DCHG, ,
2790.0,1,1,1,1,1,2790.0,-1.57,12.597,-19.7,-1.21,-15.43,0,0,DCHG, ,
2820.0,1,1,1,1,1,2820.0,-1.57,12.594,-19.7,-1.22,-15.59,0,0,DCHG, ,
2850.0,1,1,1,1,1,2850.0,-1.57,12.591,-19.7,-1.24,-15.75,0,0,DCHG, ,
2880.0,1,1,1,1,1,2880.0,-1.57,12.588,-19.7,-1.25,-15.92,0,0,DCHG, ,
2910.0,1,1,1,1,1,2910.0,-1.57,12.586,-19.7,-1.26,-16.08,0,0,DCHG, ,
2940.0,1,1,1,1,1,2940.0,-1.57,12.583,-19.7,-1.28,-16.25,0,0,DCHG, ,
2970.0,1,1,1,1,1,2970.0,-1.57,12.58,-19.7,-1.29,-16.41,0,0,DCHG, ,
3000.0,1,1,1,1,1,3000.0,-1.56,12.577,-19.6,-1.3,-16.57,0,0,DCHG, ,
3030.0,1,1,1,1,1,3030.0,-1.57,12.574,-19.7,-1.32,-16.74,0,0,DCHG, ,
3060.0,1,1,1,1,1,3060.0,-1.57,12.571,-19.7,-1.33,-16.9,0,0,DCHG, ,
3090.0,1,1,1,1,1,3090.0,-1.57,12.569,-19.7,-1.34,-17.07,0,0,DCHG, ,
3120.0,1,1,1,1,1,3120.0,-1.57,12.566,-19.7,-1.35,-17.23,0,0,DCHG, ,
3150.0,1,1,1,1,1,3150.0,-1.57,12.563,-19.6,-1.37,-17.39,0,0,DCHG, ,
3180.0,1,1,1,1,1,3180.0,-1.57,12.56,-19.6,-1.38,-17.56,0,0,DCHG, ,
3210.0,1,1,1,1,1,3210.0,-1.57,12.557,-19.7,-1.39,-17.72,0,0,DCHG, ,
3240.0,1,1,1,1,1,3240.0,-1.57,12.555,-19.6,-1.41,-17.88,0,0,DCHG, ,
3270.0,1,1,1,1,1,3270.0,-1.57,12.552,-19.6,-1.42,-18.05,0,0,DCHG, ,
3300.0,1,1,1,1,1,3300.0,-1.57,12.548,-19.6,-1.43,-18.21,0,0,DCHG, ,
3330.0,1,1,1,1,1,3330.0,-1.57,12.546,-19.6,-1.45,-18.37,0,0,DCHG, ,
3360.0,1,1,1,1,1,3360.0,-1.57,12.543,-19.6,-1.46,-18.54,0,0,DCHG, ,
3390.0,1,1,1,1,1,3390.0,-1.57,12.54,-19.6,-1.47,-18.7,0,0,DCHG, ,
3420.0,1,1,1,1,1,3420.0,-1.57,12.537,-19.6,-1.49,-18.86,0,0,DCHG, ,
3450.0,1,1,1,1,1,3450.0,-1.57,12.534,-19.6,-1.5,-19.03,0,0,DCHG, ,
3480.0,1,1,1,1,1,3480.0,-1.57,12.532,-19.6,-1.51,-19.19,0,0,DCHG, ,
3510.0,1,1,1,1,1,3510.0,-1.57,12.529,-19.6,-1.52,-19.35,0,0,DCHG, ,
3540.0,1,1,1,1,1,3540.0,-1.57,12.526,-19.6,-1.54,-19.52,0,0,DCHG, ,
3570.0,1,1,1,1,1,3570.0,-1.57,12.523,-19.6,-1.55,-19.68,0,0,DCHG, ,
3600.0,1,1,1,1,1,3600.0,-1.56,12.52,-19.5,-1.56,-19.84,0,0,DCHG, ,
3630.0,1,1,1,1,1,3630.0,-1.57,12.518,-19.6,-1.58,-20.01,0,0,DCHG, ,
3660.0,1,1,1,1,1,3660.0,-1.57,12.515,-19.6,-1.59,-20.17,0,0,DCHG, ,
3690.0,1,1,1,1,1,3690.0,-1.57,12.512,-19.5,-1.6,-20.33,0,0,DCHG, ,
3720.0,1,1,1,1,1,3720.0,-1.57,12.51,-19.6,-1.62,-20.5,0,0,DCHG, ,
3750.0,1,1,1,1,1,3750.0,-1.57,12.506,-19.5,-1.63,-20.66,0,0,DCHG, ,
3780.0,1,1,1,1,1,3780.0,-1.57,12.505,-19.6,-1.64,-20.82,0,0,DCHG, ,
3810.0,1,1,1,1,1,3810.0,-1.57,12.5,-19.6,-1.66,-20.99,0,0,DCHG, ,
3840.0,1,1,1,1,1,3840.0,-1.57,12.498,-19.6,-1.67,-21.15,0,0,DCHG, ,
3870.0,1,1,1,1,1,3870.0,-1.56,12.495,-19.5,-1.68,-21.31,0,0,DCHG, ,
3900.0,1,1,1,1,1,3900.0,-1.57,12.493,-19.5,-1.69,-21.47,0,0,DCHG, ,
3930.0,1,1,1,1,1,3930.0,-1.57,12.489,-19.6,-1.71,-21.64,0,0,DCHG, ,
3960.0,1,1,1,1,1,3960.0,-1.57,12.487,-19.5,-1.72,-21.8,0,0,DCHG, ,
3990.0,1,1,1,1,1,3990.0,-1.57,12.484,-19.5,-1.73,-21.96,0,0,DCHG, ,
4020.0,1,1,1,1,1,4020.0,-1.57,12.481,-19.5,-1.75,-22.12,0,0,DCHG, ,
4050.0,1,1,1,1,1,4050.0,-1.57,12.477,-19.5,-1.76,-22.29,0,0,DCHG, ,
4080.0,1,1,1,1,1,4080.0,-1.56,12.475,-19.5,-1.77,-22.45,0,0,DCHG, ,
4110.0,1,1,1,1,1,4110.0,-1.56,12.472,-19.5,-1.79,-22.61,0,0,DCHG, ,
4140.0,1,1,1,1,1,4140.0,-1.57,12.469,-19.5,-1.8,-22.77,0,0,DCHG, ,
4170.0,1,1,1,1,1,4170.0,-1.56,12.467,-19.4,-1.81,-22.94,0,0,DCHG, ,
4200.0,1,1,1,1,1,4200.0,-1.57,12.464,-19.5,-1.83,-23.1,0,0,DCHG, ,
4230.0,1,1,1,1,1,4230.0,-1.57,12.461,-19.5,-1.84,-23.26,0,0,DCHG, ,
4260.0,1,1,1,1,1,4260.0,-1.56,12.458,-19.4,-1.85,-23.42,0,0,DCHG, ,
4290.0,1,1,1,1,1,4290.0,-1.57,12.455,-19.5,-1.86,-23.59,0,0,DCHG, ,
4320.0,1,1,1,1,1,4320.0,-1.57,12.453,-19.5,-1.88,-23.75,0,0,DCHG, ,
4350.0,1,1,1,1,1,4350.0,-1.57,12.449,-19.5,-1.89,-23.91,0,0,DCHG, ,
4380.0,1,1,1,1,1,4380.0,-1.57,12.447,-19.5,-1.9,-24.07,0,0,DCHG, ,
4410.0,1,1,1,1,1,4410.0,-1.56,12.444,-19.4,-1.92,-24.23,0,0,DCHG, ,
4440.0,1,1,1,1,1,4440.0,-1.57,12.442,-19.5,-1.93,-24.4,0,0,DCHG, ,
4470.0,1,1,1,1,1,4470.0,-1.57,12.438,-19.5,-1.94,-24.56,0,0,DCHG, ,
4500.0,1,1,1,1,1,4500.0,-1.57,12.436,-19.5,-1.96,-24.72,0,0,DCHG, ,
4530.0,1,1,1,1,1,4530.0,-1.57,12.433,-19.4,-1.97,-24.88,0,0,DCHG, ,
4560.0,1,1,1,1,1,4560.0,-1.57,12.431,-19.4,-1.98,-25.05,0,0,DCHG, ,
4590.0,1,1,1,1,1,4590.0,-1.57,12.427,-19.4,-2,-25.21,0,0,DCHG, ,
4620.0,1,1,1,1,1,4620.0,-1.57,12.424,-19.4,-2.01,-25.37,0,0,DCHG, ,
4650.0,1,1,1,1,1,4650.0,-1.57,12.422,-19.4,-2.02,-25.53,0,0,DCHG, ,
4680.0,1,1,1,1,1,4680.0,-1.57,12.419,-19.4,-2.03,-25.69,0,0,DCHG, ,
4710.0,1,1,1,1,1,4710.0,-1.57,12.416,-19.4,-2.05,-25.85,0,0,DCHG, ,
4740.0,1,1,1,1,1,4740.0,-1.57,12.412,-19.4,-2.06,-26.02,0,0,DCHG, ,
4770.0,1,1,1,1,1,4770.0,-1.57,12.411,-19.4,-2.07,-26.18,0,0,DCHG, ,
4800.0,1,1,1,1,1,4800.0,-1.57,12.408,-19.4,-2.09,-26.34,0,0,DCHG, ,
4830.0,1,1,1,1,1,4830.0,-1.57,12.404,-19.4,-2.1,-26.5,0,0,DCHG, ,
4860.0,1,1,1,1,1,4860.0,-1.57,12.402,-19.4,-2.11,-26.66,0,0,DCHG, ,
4890.0,1,1,1,1,1,4890.0,-1.57,12.399,-19.4,-2.13,-26.82,0,0,DCHG, ,
4920.0,1,1,1,1,1,4920.0,-1.57,12.396,-19.4,-2.14,-26.98,0,0,DCHG, ,
4950.0,1,1,1,1,1,4950.0,-1.57,12.393,-19.4,-2.15,-27.15,0,0,DCHG, ,
4980.0,1,1,1,1,1,4980.0,-1.57,12.389,-19.4,-2.17,-27.31,0,0,DCHG, ,
5010.0,1,1,1,1,1,5010.0,-1.57,12.387,-19.4,-2.18,-27.47,0,0,DCHG, ,
5040.0,1,1,1,1,1,5040.0,-1.57,12.384,-19.4,-2.19,-27.63,0,0,DCHG, ,
5070.0,1,1,1,1,1,5070.0,-1.57,12.381,-19.4,-2.2,-27.79,0,0,DCHG, ,
5100.0,1,1,1,1,1,5100.0,-1.57,12.378,-19.4,-2.22,-27.95,0,0,DCHG, ,
5130.0,1,1,1,1,1,5130.0,-1.57,12.376,-19.4,-2.23,-28.12,0,0,DCHG, ,
5160.0,1,1,1,1,1,5160.0,-1.57,12.372,-19.3,-2.24,-28.28,0,0,DCHG, ,
5190.0,1,1,1,1,1,5190.0,-1.57,12.369,-19.3,-2.26,-28.44,0,0,DCHG, ,
5220.0,1,1,1,1,1,5220.0,-1.57,12.366,-19.3,-2.27,-28.6,0,0,DCHG, ,
5250.0,1,1,1,1,1,5250.0,-1.57,12.364,-19.3,-2.28,-28.76,0,0,DCHG, ,
5280.0,1,1,1,1,1,5280.0,-1.57,12.361,-19.3,-2.3,-28.92,0,0,DCHG, ,
5310.0,1,1,1,1,1,5310.0,-1.57,12.358,-19.3,-2.31,-29.08,0,0,DCHG, ,
5340.0,1,1,1,1,1,5340.0,-1.57,12.355,-19.3,-2.32,-29.24,0,0,DCHG, ,
5370.0,1,1,1,1,1,5370.0,-1.57,12.353,-19.3,-2.34,-29.4,0,0,DCHG, ,
5400.0,1,1,1,1,1,5400.0,-1.57,12.349,-19.3,-2.35,-29.56,0,0,DCHG, ,
5430.0,1,1,1,1,1,5430.0,-1.57,12.347,-19.3,-2.36,-29.73,0,0,DCHG, ,
5460.0,1,1,1,1,1,5460.0,-1.57,12.344,-19.3,-2.37,-29.89,0,0,DCHG, ,
5490.0,1,1,1,1,1,5490.0,-1.57,12.341,-19.3,-2.39,-30.05,0,0,DCHG, ,
5520.0,1,1,1,1,1,5520.0,-1.57,12.338,-19.3,-2.4,-30.21,0,0,DCHG, ,
5550.0,1,1,1,1,1,5550.0,-1.57,12.336,-19.3,-2.41,-30.37,0,0,DCHG, ,
5580.0,1,1,1,1,1,5580.0,-1.57,12.333,-19.3,-2.43,-30.53,0,0,DCHG, ,
5610.0,1,1,1,1,1,5610.0,-1.57,12.33,-19.3,-2.44,-30.69,0,0,DCHG, ,
5640.0,1,1,1,1,1,5640.0,-1.57,12.327,-19.3,-2.45,-30.85,0,0,DCHG, ,
5670.0,1,1,1,1,1,5670.0,-1.57,12.325,-19.3,-2.47,-31.01,0,0,DCHG, ,
5700.0,1,1,1,1,1,5700.0,-1.57,12.321,-19.3,-2.48,-31.17,0,0,DCHG, ,
5730.0,1,1,1,1,1,5730.0,-1.57,12.318,-19.3,-2.49,-31.33,0,0,DCHG, ,
5760.0,1,1,1,1,1,5760.0,-1.57,12.315,-19.3,-2.51,-31.49,0,0,DCHG, ,
5790.0,1,1,1,1,1,5790.0,-1.57,12.312,-19.3,-2.52,-31.65,0,0,DCHG, ,
5820.0,1,1,1,1,1,5820.0,-1.57,12.309,-19.3,-2.53,-31.81,0,0,DCHG, ,
5850.0,1,1,1,1,1,5850.0,-1.57,12.306,-19.2,-2.54,-31.97,0,0,DCHG, ,
5880.0,1,1,1,1,1,5880.0,-1.57,12.303,-19.3,-2.56,-32.13,0,0,DCHG, ,
5910.0,1,1,1,1,1,5910.0,-1.57,12.301,-19.3,-2.57,-32.29,0,0,DCHG, ,
5940.0,1,1,1,1,1,5940.0,-1.57,12.297,-19.3,-2.58,-32.45,0,0,DCHG, ,
5970.0,1,1,1,1,1,5970.0,-1.57,12.294,-19.3,-2.6,-32.62,0,0,DCHG, ,
6000.0,1,1,1,1,1,6000.0,-1.57,12.291,-19.2,-2.61,-32.78,0,0,DCHG, ,
6030.0,1,1,1,1,1,6030.0,-1.57,12.289,-19.2,-2.62,-32.94,0,0,DCHG, ,
6060.0,1,1,1,1,1,6060.0,-1.57,12.285,-19.2,-2.64,-33.1,0,0,DCHG, ,
6090.0,1,1,1,1,1,6090.0,-1.57,12.282,-19.2,-2.65,-33.25,0,0,DCHG, ,
6120.0,1,1,1,1,1,6120.0,-1.57,12.279,-19.2,-2.66,-33.41,0,0,DCHG, ,
6150.0,1,1,1,1,1,6150.0,-1.56,12.276,-19.1,-2.68,-33.57,0,0,DCHG, ,
6180.0,1,1,1,1,1,6180.0,-1.57,12.274,-19.2,-2.69,-33.73,0,0,DCHG, ,
6210.0,1,1,1,1,1,6210.0,-1.57,12.27,-19.2,-2.7,-33.89,0,0,DCHG, ,
6240.0,1,1,1,1,1,6240.0,-1.57,12.267,-19.2,-2.71,-34.05,0,0,DCHG, ,
6270.0,1,1,1,1,1,6270.0,-1.57,12.265,-19.2,-2.73,-34.21,0,0,DCHG, ,
6300.0,1,1,1,1,1,6300.0,-1.57,12.261,-19.2,-2.74,-34.37,0,0,DCHG, ,
6330.0,1,1,1,1,1,6330.0,-1.57,12.259,-19.1,-2.75,-34.53,0,0,DCHG, ,
6360.0,1,1,1,1,1,6360.0,-1.56,12.256,-19.1,-2.77,-34.69,0,0,DCHG, ,
6390.0,1,1,1,1,1,6390.0,-1.56,12.253,-19.1,-2.78,-34.85,0,0,DCHG, ,
6420.0,1,1,1,1,1,6420.0,-1.57,12.25,-19.2,-2.79,-35.01,0,0,DCHG, ,
6450.0,1,1,1,1,1,6450.0,-1.57,12.247,-19.2,-2.81,-35.17,0,0,DCHG, ,
6480.0,1,1,1,1,1,6480.0,-1.57,12.244,-19.2,-2.82,-35.33,0,0,DCHG, ,
6510.0,1,1,1,1,1,6510.0,-1.57,12.241,-19.2,-2.83,-35.49,0,0,DCHG, ,
6540.0,1,1,1,1,1,6540.0,-1.57,12.238,-19.1,-2.85,-35.65,0,0,DCHG, ,
6570.0,1,1,1,1,1,6570.0,-1.57,12.235,-19.1,-2.86,-35.81,0,0,DCHG, ,
6600.0,1,1,1,1,1,6600.0,-1.57,12.233,-19.1,-2.87,-35.97,0,0,DCHG, ,
6630.0,1,1,1,1,1,6630.0,-1.57,12.229,-19.1,-2.88,-36.13,0,0,DCHG, ,
6660.0,1,1,1,1,1,6660.0,-1.57,12.226,-19.1,-2.9,-36.29,0,0,DCHG, ,
6690.0,1,1,1,1,1,6690.0,-1.57,12.223,-19.1,-2.91,-36.45,0,0,DCHG, ,
6720.0,1,1,1,1,1,6720.0,-1.57,12.22,-19.1,-2.92,-36.61,0,0,DCHG, ,
6750.0,1,1,1,1,1,6750.0,-1.57,12.217,-19.1,-2.94,-36.77,0,0,DCHG, ,
6780.0,1,1,1,1,1,6780.0,-1.57,12.215,-19.1,-2.95,-36.93,0,0,DCHG, ,
6810.0,1,1,1,1,1,6810.0,-1.57,12.211,-19.1,-2.96,-37.08,0,0,DCHG, ,
6840.0,1,1,1,1,1,6840.0,-1.57,12.209,-19.1,-2.98,-37.24,0,0,DCHG, ,
6870.0,1,1,1,1,1,6870.0,-1.57,12.205,-19.1,-2.99,-37.4,0,0,DCHG, ,
6900.0,1,1,1,1,1,6900.0,-1.57,12.203,-19.1,-3,-37.56,0,0,DCHG, ,
6930.0,1,1,1,1,1,6930.0,-1.57,12.199,-19.1,-3.02,-37.72,0,0,DCHG, ,
6960.0,1,1,1,1,1,6960.0,-1.57,12.196,-19.1,-3.03,-37.88,0,0,DCHG, ,
6990.0,1,1,1,1,1,6990.0,-1.57,12.193,-19.1,-3.04,-38.04,0,0,DCHG, ,
7020.0,1,1,1,1,1,7020.0,-1.57,12.19,-19.1,-3.05,-38.2,0,0,DCHG, ,
7050.0,1,1,1,1,1,7050.0,-1.57,12.187,-19.1,-3.07,-38.36,0,0,DCHG, ,
7080.0,1,1,1,1,1,7080.0,-1.57,12.185,-19.1,-3.08,-38.52,0,0,DCHG, ,
7110.0,1,1,1,1,1,7110.0,-1.57,12.181,-19.1,-3.09,-38.68,0,0,DCHG, ,
7140.0,1,1,1,1,1,7140.0,-1.57,12.179,-19.1,-3.11,-38.83,0,0,DCHG, ,
7170.0,1,1,1,1,1,7170.0,-1.57,12.176,-19,-3.12,-38.99,0,0,DCHG, ,
